nullhealth0,health1,health2,health3,health4,health5,health6,health7,health8,health9,health10,health11,health12,health13
0.6109914137192811,0.6109914137192811,0.6109914137192811,0.6109914137192811,0.6109914137192811,0.6109914137192811,0.6109914137192811,0.6109914137192811,0.6109914137192811,0.6109914137192811,0.6109914137192811,0.6109914137192811,0.6109914137192811,0.6109914137192811
0.7678900454251865,0.7678900454251865,0.7678900454251865,0.7678900454251865,0.7678900454251865,0.7678900454251865,0.7678900454251865,0.7678900454251865,0.7678900454251865,0.7678900454251865,0.7678900454251865,0.7678900454251865,0.7678900454251865,0.7678900454251865
0.5481842302858452,0.5481842302858452,0.5481842302858452,0.5481842302858452,0.5481842302858452,0.5481842302858452,0.5481842302858452,0.5481842302858452,0.5481842302858452,0.5481842302858452,0.5481842302858452,0.5481842302858452,0.5481842302858452,0.5481842302858452
0.7723968423062422,0.7723968423062422,0.7723968423062422,0.7723968423062422,0.7723968423062422,0.7723968423062422,0.7723968423062422,0.7723968423062422,0.7723968423062422,0.7723968423062422,0.7723968423062422,0.7723968423062422,0.7723968423062422,0.7723968423062422
0.7857253827278418,0.7857253827278418,0.7857253827278418,0.7857253827278418,0.7857253827278418,0.7857253827278418,0.7857253827278418,0.7857253827278418,0.7857253827278418,0.7857253827278418,0.7857253827278418,0.7857253827278418,0.7857253827278418,0.7857253827278418
0.4425916427373538,0.4425916427373538,0.4425916427373538,0.4425916427373538,0.4425916427373538,0.4425916427373538,0.4425916427373538,0.4425916427373538,0.4425916427373538,0.4425916427373538,0.4425916427373538,0.4425916427373538,0.4425916427373538,0.4425916427373538
0.7358437608441415,0.7358437608441415,0.7358437608441415,0.7358437608441415,0.7358437608441415,0.7358437608441415,0.7358437608441415,0.7358437608441415,0.7358437608441415,0.7358437608441415,0.7358437608441415,0.7358437608441415,0.7358437608441415,0.7358437608441415
0.500651486526805,0.500651486526805,0.500651486526805,0.500651486526805,0.500651486526805,0.500651486526805,0.500651486526805,0.500651486526805,0.500651486526805,0.500651486526805,0.500651486526805,0.500651486526805,0.500651486526805,0.500651486526805
0.6221715346800032,0.6221715346800032,0.6221715346800032,0.6221715346800032,0.6221715346800032,0.6221715346800032,0.6221715346800032,0.6221715346800032,0.6221715346800032,0.6221715346800032,0.6221715346800032,0.6221715346800032,0.6221715346800032,0.6221715346800032
0.547163148249001,0.547163148249001,0.547163148249001,0.547163148249001,0.547163148249001,0.547163148249001,0.547163148249001,0.547163148249001,0.547163148249001,0.547163148249001,0.547163148249001,0.547163148249001,0.547163148249001,0.547163148249001
0.4869646518976416,0.4869646518976416,0.4869646518976416,0.4869646518976416,0.4869646518976416,0.4869646518976416,0.4869646518976416,0.4869646518976416,0.4869646518976416,0.4869646518976416,0.4869646518976416,0.4869646518976416,0.4869646518976416,0.4869646518976416
0.6085557017881551,0.6085557017881551,0.6085557017881551,0.6085557017881551,0.6085557017881551,0.6085557017881551,0.6085557017881551,0.6085557017881551,0.6085557017881551,0.6085557017881551,0.6085557017881551,0.6085557017881551,0.6085557017881551,0.6085557017881551
0.5649408002173086,0.5649408002173086,0.5649408002173086,0.5649408002173086,0.5649408002173086,0.5649408002173086,0.5649408002173086,0.5649408002173086,0.5649408002173086,0.5649408002173086,0.5649408002173086,0.5649408002173086,0.5649408002173086,0.5649408002173086
0.7475953613768469,0.7475953613768469,0.7475953613768469,0.7475953613768469,0.7475953613768469,0.7475953613768469,0.7475953613768469,0.7475953613768469,0.7475953613768469,0.7475953613768469,0.7475953613768469,0.7475953613768469,0.7475953613768469,0.7475953613768469
0.9716927649949636,0.9716927649949636,0.9716927649949636,0.9716927649949636,0.9716927649949636,0.9716927649949636,0.9716927649949636,0.9716927649949636,0.9716927649949636,0.9716927649949636,0.9716927649949636,0.9716927649949636,0.9716927649949636,0.9716927649949636
0.40037143370025857,0.40037143370025857,0.40037143370025857,0.40037143370025857,0.40037143370025857,0.40037143370025857,0.40037143370025857,0.40037143370025857,0.40037143370025857,0.40037143370025857,0.40037143370025857,0.40037143370025857,0.40037143370025857,0.40037143370025857
0.9604538951071884,0.9604538951071884,0.9604538951071884,0.9604538951071884,0.9604538951071884,0.9604538951071884,0.9604538951071884,0.9604538951071884,0.9604538951071884,0.9604538951071884,0.9604538951071884,0.9604538951071884,0.9604538951071884,0.9604538951071884
0.7616977551475138,0.7616977551475138,0.7616977551475138,0.7616977551475138,0.7616977551475138,0.7616977551475138,0.7616977551475138,0.7616977551475138,0.7616977551475138,0.7616977551475138,0.7616977551475138,0.7616977551475138,0.7616977551475138,0.7616977551475138
0.7046980545884169,0.7046980545884169,0.7046980545884169,0.7046980545884169,0.7046980545884169,0.7046980545884169,0.7046980545884169,0.7046980545884169,0.7046980545884169,0.7046980545884169,0.7046980545884169,0.7046980545884169,0.7046980545884169,0.7046980545884169
0.9466480431928386,0.9466480431928386,0.9466480431928386,0.9466480431928386,0.9466480431928386,0.9466480431928386,0.9466480431928386,0.9466480431928386,0.9466480431928386,0.9466480431928386,0.9466480431928386,0.9466480431928386,0.9466480431928386,0.9466480431928386
0.6435059664057616,0.6435059664057616,0.6435059664057616,0.6435059664057616,0.6435059664057616,0.6435059664057616,0.6435059664057616,0.6435059664057616,0.6435059664057616,0.6435059664057616,0.6435059664057616,0.6435059664057616,0.6435059664057616,0.6435059664057616
0.7514120520111913,0.7514120520111913,0.7514120520111913,0.7514120520111913,0.7514120520111913,0.7514120520111913,0.7514120520111913,0.7514120520111913,0.7514120520111913,0.7514120520111913,0.7514120520111913,0.7514120520111913,0.7514120520111913,0.7514120520111913
0.5414198234758576,0.5414198234758576,0.5414198234758576,0.5414198234758576,0.5414198234758576,0.5414198234758576,0.5414198234758576,0.5414198234758576,0.5414198234758576,0.5414198234758576,0.5414198234758576,0.5414198234758576,0.5414198234758576,0.5414198234758576
0.5033306010640496,0.5033306010640496,0.5033306010640496,0.5033306010640496,0.5033306010640496,0.5033306010640496,0.5033306010640496,0.5033306010640496,0.5033306010640496,0.5033306010640496,0.5033306010640496,0.5033306010640496,0.5033306010640496,0.5033306010640496
0.552619388141075,0.552619388141075,0.552619388141075,0.552619388141075,0.552619388141075,0.552619388141075,0.552619388141075,0.552619388141075,0.552619388141075,0.552619388141075,0.552619388141075,0.552619388141075,0.552619388141075,0.552619388141075
0.6203741168987186,0.6203741168987186,0.6203741168987186,0.6203741168987186,0.6203741168987186,0.6203741168987186,0.6203741168987186,0.6203741168987186,0.6203741168987186,0.6203741168987186,0.6203741168987186,0.6203741168987186,0.6203741168987186,0.6203741168987186
0.33828342396718364,0.33828342396718364,0.33828342396718364,0.33828342396718364,0.33828342396718364,0.33828342396718364,0.33828342396718364,0.33828342396718364,0.33828342396718364,0.33828342396718364,0.33828342396718364,0.33828342396718364,0.33828342396718364,0.33828342396718364
0.6605353415930473,0.6605353415930473,0.6605353415930473,0.6605353415930473,0.6605353415930473,0.6605353415930473,0.6605353415930473,0.6605353415930473,0.6605353415930473,0.6605353415930473,0.6605353415930473,0.6605353415930473,0.6605353415930473,0.6605353415930473
0.9783285696229128,0.9783285696229128,0.9783285696229128,0.9783285696229128,0.9783285696229128,0.9783285696229128,0.9783285696229128,0.9783285696229128,0.9783285696229128,0.9783285696229128,0.9783285696229128,0.9783285696229128,0.9783285696229128,0.9783285696229128
0.9629749997316652,0.9629749997316652,0.9629749997316652,0.9629749997316652,0.9629749997316652,0.9629749997316652,0.9629749997316652,0.9629749997316652,0.9629749997316652,0.9629749997316652,0.9629749997316652,0.9629749997316652,0.9629749997316652,0.9629749997316652
0.9923863417341696,0.9923863417341696,0.9923863417341696,0.9923863417341696,0.9923863417341696,0.9923863417341696,0.9923863417341696,0.9923863417341696,0.9923863417341696,0.9923863417341696,0.9923863417341696,0.9923863417341696,0.9923863417341696,0.9923863417341696
0.6502723807978732,0.6502723807978732,0.6502723807978732,0.6502723807978732,0.6502723807978732,0.6502723807978732,0.6502723807978732,0.6502723807978732,0.6502723807978732,0.6502723807978732,0.6502723807978732,0.6502723807978732,0.6502723807978732,0.6502723807978732
0.8123616235914896,0.8123616235914896,0.8123616235914896,0.8123616235914896,0.8123616235914896,0.8123616235914896,0.8123616235914896,0.8123616235914896,0.8123616235914896,0.8123616235914896,0.8123616235914896,0.8123616235914896,0.8123616235914896,0.8123616235914896
0.5825964311877035,0.5825964311877035,0.5825964311877035,0.5825964311877035,0.5825964311877035,0.5825964311877035,0.5825964311877035,0.5825964311877035,0.5825964311877035,0.5825964311877035,0.5825964311877035,0.5825964311877035,0.5825964311877035,0.5825964311877035
0.4448933406738363,0.4448933406738363,0.4448933406738363,0.4448933406738363,0.4448933406738363,0.4448933406738363,0.4448933406738363,0.4448933406738363,0.4448933406738363,0.4448933406738363,0.4448933406738363,0.4448933406738363,0.4448933406738363,0.4448933406738363
0.39610913236182066,0.39610913236182066,0.39610913236182066,0.39610913236182066,0.39610913236182066,0.39610913236182066,0.39610913236182066,0.39610913236182066,0.39610913236182066,0.39610913236182066,0.39610913236182066,0.39610913236182066,0.39610913236182066,0.39610913236182066
0.9176137812348514,0.9176137812348514,0.9176137812348514,0.9176137812348514,0.9176137812348514,0.9176137812348514,0.9176137812348514,0.9176137812348514,0.9176137812348514,0.9176137812348514,0.9176137812348514,0.9176137812348514,0.9176137812348514,0.9176137812348514
0.6215935168746813,0.6215935168746813,0.6215935168746813,0.6215935168746813,0.6215935168746813,0.6215935168746813,0.6215935168746813,0.6215935168746813,0.6215935168746813,0.6215935168746813,0.6215935168746813,0.6215935168746813,0.6215935168746813,0.6215935168746813
0.5307507637846118,0.5307507637846118,0.5307507637846118,0.5307507637846118,0.5307507637846118,0.5307507637846118,0.5307507637846118,0.5307507637846118,0.5307507637846118,0.5307507637846118,0.5307507637846118,0.5307507637846118,0.5307507637846118,0.5307507637846118
0.45972939163965715,0.45972939163965715,0.45972939163965715,0.45972939163965715,0.45972939163965715,0.45972939163965715,0.45972939163965715,0.45972939163965715,0.45972939163965715,0.45972939163965715,0.45972939163965715,0.45972939163965715,0.45972939163965715,0.45972939163965715
0.7457099469424814,0.7457099469424814,0.7457099469424814,0.7457099469424814,0.7457099469424814,0.7457099469424814,0.7457099469424814,0.7457099469424814,0.7457099469424814,0.7457099469424814,0.7457099469424814,0.7457099469424814,0.7457099469424814,0.7457099469424814
0.6853030510977032,0.6853030510977032,0.6853030510977032,0.6853030510977032,0.6853030510977032,0.6853030510977032,0.6853030510977032,0.6853030510977032,0.6853030510977032,0.6853030510977032,0.6853030510977032,0.6853030510977032,0.6853030510977032,0.6853030510977032
0.35598709869600254,0.35598709869600254,0.35598709869600254,0.35598709869600254,0.35598709869600254,0.35598709869600254,0.35598709869600254,0.35598709869600254,0.35598709869600254,0.35598709869600254,0.35598709869600254,0.35598709869600254,0.35598709869600254,0.35598709869600254
0.716124302530438,0.716124302530438,0.716124302530438,0.716124302530438,0.716124302530438,0.716124302530438,0.716124302530438,0.716124302530438,0.716124302530438,0.716124302530438,0.716124302530438,0.716124302530438,0.716124302530438,0.716124302530438
0.4968027268660611,0.4968027268660611,0.4968027268660611,0.4968027268660611,0.4968027268660611,0.4968027268660611,0.4968027268660611,0.4968027268660611,0.4968027268660611,0.4968027268660611,0.4968027268660611,0.4968027268660611,0.4968027268660611,0.4968027268660611
