nullinfluenceability0,influenceability1,influenceability2,influenceability3,influenceability4,influenceability5,influenceability6,influenceability7,influenceability8,influenceability9,influenceability10,influenceability11,influenceability12,influenceability13
0.5930094226139436,0.5930094226139436,0.6025648497028099,0.6025648497028099,0.6025648497028099,0.6025642471379602,0.5930094226139436,0.5930088296045211,0.5959792137940841,0.6001630045706718,0.601964692708266,0.6013627280155578,0.6013627280155578,0.6019634887794827
0.6283319120870579,0.6283319120870579,0.6416571047624187,0.6461615556132239,0.6481013313089126,0.6526510208106027,0.6302181632285938,0.6302181632285938,0.630847750543441,0.6302169027928975,0.6321094447822015,0.6384590601410748,0.6378206010809337,0.6378206010809337
0.19627279360406752,0.19627279360406752,0.20244879816263497,0.2032596055982633,0.2032596055982633,0.20407366031766722,0.19627279360406752,0.19725592500761113,0.19725592500761113,0.19844242334461046,0.20023556577614465,0.20023536554057889,0.20023536554057889,0.20123854672529223
0.4361101420790085,0.4400508700110912,0.4819521639467466,0.486307124244938,0.4916833299048475,0.4961262218372814,0.44447123389897875,0.448936000873493,0.4534456169689771,0.4584585332329427,0.462601203107576,0.4672480878021989,0.4724135926631946,0.47715904399045356
0.320229038541635,0.320229038541635,0.32279856402082324,0.32376792843137636,0.32636682914735377,0.3263665027805246,0.320229038541635,0.320229038541635,0.31990880950309336,0.32054862648196203,0.32215425615314763,0.32215425615314763,0.32215425615314763,0.32279856402082324
0.4051518900922092,0.40881287665494137,0.4170635230778608,0.4208321441583309,0.4216733859307549,0.4242097597869237,0.4096300919597151,0.40922005264729355,0.41003849193373887,0.4108585680971193,0.41250446916476147,0.4141565495617021,0.4137423930121404,0.41415572124901706
0.8085356537524863,0.8158416499387662,0.8150249932630191,0.8150249932630191,0.8150249932630191,0.8150249932630191,0.8150249932630191,0.8150249932630191,0.8150249932630191,0.8150249932630191,0.8150249932630191,0.8150249932630191,0.8150249932630191,0.8150249932630191
0.2600152700565329,0.26236478991084106,0.27802245466130027,0.2805346889505719,0.2810954766713653,0.2830690578612609,0.265000275764433,0.2676622353902367,0.2703509347204764,0.2717048521977679,0.2727930301294603,0.2741597259397035,0.2758085263697372,0.27691313951646784
0.35193723968972124,0.35511737419467415,0.37034106574431586,0.3703406954032501,0.3703406954032501,0.3725683020984719,0.3554721360963773,0.3554721360963773,0.3554721360963773,0.35582725240486546,0.35868385353842575,0.3622868759646957,0.36629201727554217,0.3666579426345084
0.7234755871602396,0.7249232618101473,0.7249225368868856,0.7249225368868856,0.7285536774951334,0.7285536774951334,0.7249225368868856,0.7249225368868856,0.7249225368868856,0.7249225368868856,0.7249225368868856,0.7249225368868856,0.7249225368868856,0.7249225368868856
0.6573812753955843,0.6573812753955843,0.6613308075904084,0.6613308075904084,0.6633161213501485,0.6633154580340271,0.6573812753955843,0.6573812753955843,0.6567238941201887,0.6606734408135527,0.6613341142543663,0.663319437940705,0.6626554558466459,0.6619928003907992
0.30757081113750884,0.3103500468616882,0.32300630952815046,0.3246242497459906,0.32821302449720985,0.32985704517633746,0.3134675503896712,0.31378070415904297,0.3147223584817521,0.3166147865366668,0.3166147865366668,0.31851891229550094,0.32011437511818824,0.3230069555417385
0.9339584797856589,0.9395762587347543,0.9461702180490736,0.9461702180490736,0.9461702180490736,0.9471154411507345,0.9423968647815036,0.9423968647815036,0.9423968647815036,0.9423968647815036,0.9433392616462851,0.9461711642202378,0.9461702180490736,0.9461702180490736
0.7019969701740871,0.702698264445294,0.71402258513753,0.7147358929860599,0.7154499134284171,0.7154491979785037,0.705512570990881,0.7076312259470792,0.7076305183158532,0.7076305183158532,0.7090457779365164,0.7090457779365164,0.7111750431167055,0.71473732245999
0.41306825319757,0.41680077268329513,0.42521560703004,0.4273455141296016,0.426918168615472,0.426918168615472,0.4201464525095666,0.4201464525095666,0.4201464525095666,0.4201464525095666,0.4201464525095666,0.42140815272659926,0.42521560703004,0.42521560703004
0.4633323355075365,0.46751904546953704,0.4745797102701116,0.4745792356904013,0.475528393212149,0.475528393212149,0.47221533048186093,0.47174311515137907,0.47174311515137907,0.47221438605167215,0.4722139138372861,0.4722139138372861,0.4722139138372861,0.4722139138372861
0.33718733620941377,0.33718733620941377,0.33718733620941377,0.33718733620941377,0.33718733620941377,0.33718733620941377,0.33718733620941377,0.33718733620941377,0.33718733620941377,0.33718733620941377,0.33718733620941377,0.33718733620941377,0.33718733620941377,0.33718733620941377
0.32235747662394365,0.32235747662394365,0.32788128643405096,0.32788128643405096,0.32985316908099876,0.32985316908099876,0.32235747662394365,0.32235747662394365,0.3255955962273048,0.32788128643405096,0.32788128643405096,0.32788128643405096,0.32788128643405096,0.32788128643405096
0.9818878370084534,0.9809059491714449,0.9809059491714449,0.9809059491714449,0.9809059491714449,0.9809059491714449,0.9809059491714449,0.9809059491714449,0.9809059491714449,0.9809059491714449,0.9809059491714449,0.9809059491714449,0.9809059491714449,0.9809059491714449
0.8142729748681989,0.8142729748681989,0.823273250680523,0.8249197955345143,0.8273962031083938,0.8273962031083938,0.8142729748681989,0.8142729748681989,0.8142729748681989,0.8142729748681989,0.8142729748681989,0.8142729748681989,0.8134587018933307,0.8183516722665999
0.22421364888801004,0.2262396622815878,0.23974117628718183,0.24166583189271654,0.2419067720028418,0.24166486523083897,0.22782787104867921,0.22919826025301324,0.2315005843292354,0.23312572491648076,0.23523226857879023,0.23759520499399456,0.23807015685815955,0.23974141602859786
0.7920454592919874,0.7992024486938661,0.7984016494394782,0.7984016494394782,0.7984016494394782,0.7984016494394782,0.7992016494914175,0.8000008511409089,0.799200850289768,0.7984016494394782,0.7984016494394782,0.7984016494394782,0.7984016494394782,0.7984016494394782
0.3973208639672683,0.39771818483123555,0.40696540581154644,0.40696540581154644,0.4085953022597852,0.4122874037845445,0.39891213402546905,0.39891213402546905,0.39891213402546905,0.401311598495861,0.40493788386065976,0.4045329459767991,0.4045329459767991,0.404937073985297
0.5647471156388575,0.5647471156388575,0.5647471156388575,0.5653112974426336,0.5670089278341651,0.5670083608252372,0.5647471156388575,0.5647471156388575,0.5647471156388575,0.5647471156388575,0.5647471156388575,0.5647471156388575,0.5647471156388575,0.5647471156388575
0.11878535172852844,0.1198587061596989,0.12375386224628254,0.12437387033429394,0.12487198768436042,0.12574871828478504,0.12070011763466011,0.12070011763466011,0.1217907740516402,0.121912442913127,0.121912442913127,0.121912442913127,0.12227854610110757,0.12350684879582809
0.6030294961843135,0.6084785214423702,0.613361581041511,0.6139743286476098,0.6170497291266019,0.6170491120768727,0.6096954772676895,0.6096954772676895,0.6103045624397844,0.6103045624397844,0.6103045624397844,0.6103045624397844,0.6103045624397844,0.613361581041511
0.7940200343037305,0.8011948661315286,0.8084312966100426,0.8076228653134326,0.8076220576905674,0.808429679748258,0.8003928708717258,0.8003928708717258,0.8003928708717258,0.8003928708717258,0.8019936550118832,0.8019936550118832,0.8060116512474401,0.8068168560810246
0.24180638241877267,0.2439913652325429,0.25649337938866634,0.25700610862783474,0.25752012033082117,0.25752012033082117,0.24521351919972736,0.24594989564309766,0.2479241472713497,0.24941541597939013,0.2516691546605326,0.25419720157231024,0.2547053407612108,0.255215006148074
0.1292003665005833,0.1303678318814089,0.13773471078026633,0.13828647658272866,0.13856304925918286,0.1398151166290614,0.1316773924242076,0.1315457150317834,0.1315457150317834,0.13286710755242123,0.13339924031750383,0.13473925172244944,0.13622881642674395,0.13759725126385097
0.2881681604991914,0.29077207223993307,0.30414702469063726,0.3056704986565243,0.30597616915518083,0.30750880531482744,0.29369291265936737,0.29398601759910953,0.29457428362032534,0.294279709336705,0.2960498076783754,0.29902366358472676,0.30052117408776857,0.3026308411486606
0.8627468330573607,0.870542686020416,0.87577639036632,0.87577639036632,0.87577639036632,0.87577639036632,0.874903238683045,0.874028335444362,0.874028335444362,0.874028335444362,0.874028335444362,0.87577639036632,0.87577639036632,0.87577639036632
0.40189608836371193,0.40189608836371193,0.40149218480840176,0.4035036646712216,0.40593034135959993,0.40593034135959993,0.40189608836371193,0.40189608836371193,0.4018956864676236,0.4018956864676236,0.40149338928736517,0.4006908040021797,0.40149218480840176,0.40149218480840176
0.43895166537008196,0.43895166537008196,0.4518583812894409,0.4518583812894409,0.45321531246031144,0.45594095569445575,0.4398300076524875,0.4407092260780258,0.4407092260780258,0.4407092260780258,0.44291718370997296,0.4451357580955435,0.44691807988596194,0.4487084355021043
0.3020830416915624,0.30481268946936346,0.3207512729154986,0.323649608401125,0.3255960416771394,0.3255957160810977,0.3078745695766935,0.31096720663777105,0.3106562394311333,0.3103455831917022,0.3122123180861689,0.31534852835246596,0.3162948877077326,0.3185152866801214
0.20418207038208908,0.20520502459754517,0.21336132976066596,0.21443005772717508,0.21593536273946046,0.21788657284297974,0.20499981957294763,0.20499981957294763,0.20499981957294763,0.20499981957294763,0.20685221518844943,0.20851262785736124,0.21018657892511491,0.21123940454883086
0.4822094248549105,0.4865667097843103,0.4919423415951094,0.49440648324140685,0.4998722286540931,0.49937185705308257,0.486080143074526,0.486080143074526,0.48559406293145146,0.4890029468566555,0.4899804617909222,0.4899804617909222,0.49096042173405313,0.491942833537943
0.4961899991232903,0.4961899991232903,0.49867491863194613,0.4986744199570275,0.4986744199570275,0.4986744199570275,0.4961899991232903,0.4961899991232903,0.4971823781286607,0.4991740927246708,0.49867491863194613,0.49867491863194613,0.49867491863194613,0.49867491863194613
0.8142345384787688,0.8215920302668605,0.8232343894481758,0.8248808565797802,0.8248808565797802,0.8248808565797802,0.824058447896072,0.824058447896072,0.824058447896072,0.824058447896072,0.8232343894481758,0.8232343894481758,0.8232343894481758,0.8232343894481758
0.39997361921758523,0.4015759151364653,0.42173034235380996,0.4242666345369447,0.4242666345369447,0.42596582240614206,0.4056097934775531,0.40642101225288296,0.4084567771333269,0.4096825538771783,0.41050191816515785,0.41338406651453874,0.4179540957148358,0.42130903332048947
0.22241487450972364,0.2244246340266953,0.2402077004379306,0.24068811535815085,0.24068811535815085,0.24068811535815085,0.2266790064536353,0.22895602432260256,0.23125591510978452,0.23381248748497055,0.23592523679162353,0.2382951341558276,0.23996797267319805,0.23996797267319805
0.7844953718657219,0.7892133380150466,0.7892086027468567,0.7899970213517922,0.7907862275861255,0.7907862275861255,0.7892125488017085,0.7892125488017085,0.7892125488017085,0.7892109703774002,0.7884217594070227,0.7884217594070227,0.7876333376476157,0.7892086027468567
0.6052259867690142,0.6082581750180136,0.6343313397271411,0.6381468554317453,0.6452016744236581,0.6484334928336227,0.6143682015049381,0.6205396039424116,0.6217806819085966,0.6236466426229927,0.6255182030761535,0.6318016086197545,0.6311698070111348,0.6311698070111348
0.35278219938185384,0.35419544628405913,0.3649757375532361,0.36680390284569087,0.3708589806355088,0.37122946838630466,0.35775338211990637,0.35882735705644997,0.35882735705644997,0.3591861844135064,0.3599045560636019,0.36279389001954915,0.36351947707363763,0.36351947707363763
0.3255612950630689,0.3255612950630689,0.33014724736146467,0.3298171001141032,0.3298171001141032,0.3298171001141032,0.3268651680481674,0.32751889773020654,0.32751889773020654,0.3285024373076092,0.3285021088051719,0.3301479076569498,0.3304777250865512,0.33014724736146467
0.0981366274646886,0.09852976318695678,0.10673153826681486,0.10769597342550466,0.10780356159526076,0.10877768364693156,0.09912232256217843,0.10011801820783492,0.10112371573594485,0.10224165513223642,0.10316551932920569,0.10420182937242065,0.10461915769853576,0.10567006971391289
0.5090001335911073,0.5090001335911073,0.5095086242155648,0.5100181328397804,0.5115492062529986,0.5115492062529986,0.5095086242155648,0.5095086242155648,0.5095086242155648,0.5095086242155648,0.5095086242155648,0.5095086242155648,0.5095086242155648,0.5095086242155648
0.6283397856469503,0.6277114458613033,0.6327501157937453,0.6333828659095391,0.6403850182096512,0.640384377824633,0.6277114458613033,0.6277114458613033,0.6277114458613033,0.6277114458613033,0.6277114458613033,0.6277114458613033,0.6277114458613033,0.6327501157937453
0.7282969864664035,0.7282969864664035,0.7282969864664035,0.7282969864664035,0.7282969864664035,0.7282969864664035,0.7282969864664035,0.7282969864664035,0.7282969864664035,0.7282969864664035,0.7282969864664035,0.7282969864664035,0.7282969864664035,0.7282969864664035
0.2216304408579281,0.22363311216643078,0.23228866166875592,0.23368564893206983,0.23509127278761588,0.23603257730114055,0.22408037794327376,0.22430423401675872,0.22452831372223725,0.22520257247287345,0.22678350084045476,0.2288327356324665,0.22860367429293113,0.22997849999057707
0.3927359550926229,0.3927359550926229,0.39826854770746334,0.39826854770746334,0.4010648051342644,0.4022688008759442,0.3927359550926229,0.3927359550926229,0.3927359550926229,0.3935214262169435,0.3935214262169435,0.3935214262169435,0.39588806958350664,0.3974736013002076
0.7670977941073364,0.7740293543078559,0.7959949229796394,0.7959949229796394,0.7951989280566597,0.7951989280566597,0.7818045722181424,0.7896578931269984,0.7975901015884336,0.7967917146943337,0.7967917146943337,0.7967917146943337,0.7967917146943337,0.7959949229796394
0.2659241254712841,0.2683270382402091,0.2929967620147304,0.29564430540497794,0.2965318290176278,0.2992113155707052,0.2710224155949929,0.2737448683393176,0.2764946684487257,0.2795513627214178,0.28207741235254163,0.2849109138682197,0.28719790746153,0.29008284496611386
0.792156970219337,0.7977179343417509,0.8025138161368821,0.804923765929255,0.8089548241377484,0.8113833048994726,0.7985148537604404,0.7985148537604404,0.8009119937520031,0.8009119937520031,0.8009119937520031,0.8025138161368821,0.8025138161368821,0.8025138161368821
0.19665585513754175,0.19803658278630443,0.2102757564258735,0.21111791082930692,0.2134518542377467,0.21538062314951656,0.2000258840664204,0.199825858182354,0.20183313294891259,0.2022367988109423,0.2022367988109423,0.2038603671712252,0.2061140772346319,0.20818451791747902
0.22231730636963704,0.22365454941713261,0.23464475448095773,0.2355845067214798,0.23605567526351814,0.23818869420364883,0.2252246106194963,0.2252246106194963,0.22703272642190617,0.22839810441706251,0.22862627389497703,0.22977146404290316,0.23231162556611984,0.23370875093463397
0.5821461877109655,0.5874065096368253,0.5998643868877332,0.5998643868877332,0.5998643868877332,0.6034719797085689,0.5891699028021793,0.5891699028021793,0.5891699028021793,0.5891699028021793,0.5897590727049815,0.5956832734853899,0.5962783604799184,0.5998643868877332
