nullwillpower0,willpower1,willpower2,willpower3,willpower4,willpower5,willpower6,willpower7,willpower8,willpower9,willpower10,willpower11,willpower12
0.07253911215323688,0.07253911215323688,0.05082219664751117,0.029051818870877454,0.034391888574598226,0.07253911215323688,0.037712826472956026,0.05082219664751117,0.05082219664751117,0.05082219664751117,0.05082219664751117,0.05082219664751117,0.05082219664751117
0.48692410381223755,0.2203424833320854,0.20373693402209572,0.19202377402555273,0.19202377402555273,0.2203424833320854,0.2203424833320854,0.32659146324538263,0.26251975712411996,0.2650904959490522,0.2650904959490522,0.2650904959490522,0.2650904959490522
0.2820667429241097,0.3334322363394424,0.3390005711279169,0.3390005711279169,0.3390005711279169,0.42222140823637594,0.42222140823637594,0.42222140823637594,0.3215895960794047,0.3215895960794047,0.29400404519144324,0.2515099367722678,0.2515099367722678
0.6179065363544592,0.6179065363544592,0.22961119601146646,0.22961119601146646,0.22961119601146646,0.6179065363544592,0.24731203282267647,0.24731203282267647,0.2949597260599544,0.2949597260599544,0.26954550922072573,0.2571080606776238,0.22961119601146646
0.03035210944717376,0.03035210944717376,0.27822707569133426,0.2609396329992857,0.2761007078382442,0.03035210944717376,0.03035210944717376,0.03035210944717376,0.03035210944717376,0.27734283034569795,0.3451686302152692,0.3160805133884283,0.27822707569133426
0.4072908889046336,0.4072908889046336,0.34971340384281585,0.34971340384281585,0.34971340384281585,0.4072908889046336,0.4072908889046336,0.4072908889046336,0.3747164123009466,0.3747164123009466,0.3747164123009466,0.4021124776915001,0.4063168720001683
0.5995796780111026,0.5995796780111026,0.45492365757443903,0.45492365757443903,0.4358618957903408,0.35128088047609607,0.35128088047609607,0.4929989562265874,0.43661239673535746,0.43661239673535746,0.49778383972737894,0.49778383972737894,0.45492365757443903
0.8825161306164415,0.8825161306164415,0.5143160878536996,0.5143160878536996,0.5143160878536996,0.8825161306164415,0.8825161306164415,0.8825161306164415,0.533193474118306,0.4723145449607066,0.4897524762242953,0.42738573285783843,0.5143160878536996
0.6979454130542635,0.08682957162473948,0.10341649321495834,0.1134931902560019,0.1134931902560019,0.08682957162473948,0.08682957162473948,0.08682957162473948,0.10341649321495834,0.10341649321495834,0.10341649321495834,0.10341649321495834,0.10341649321495834
0.042372776174274374,0.042372776174274374,0.4810116749701631,0.31489434353465706,0.4189467747175775,0.042372776174274374,0.042372776174274374,0.042372776174274374,0.042372776174274374,0.4810116749701631,0.4810116749701631,0.4810116749701631,0.4810116749701631
0.46183325411346393,0.46183325411346393,0.13016842515162702,0.13016842515162702,0.13016842515162702,0.12020499591119406,0.12020499591119406,0.12020499591119406,0.09990778241556986,0.09990778241556986,0.14566362064027608,0.13016842515162702,0.13016842515162702
0.14535344843415626,0.33633602458767453,0.28487514042567647,0.28487514042567647,0.28487514042567647,0.33633602458767453,0.36235885410183455,0.39382424823283185,0.39382424823283185,0.28487514042567647,0.28487514042567647,0.28487514042567647,0.28487514042567647
0.42261209199846805,0.08695853361866057,0.13980906621620226,0.13980906621620226,0.167972938005571,0.08695853361866057,0.08695853361866057,0.08695853361866057,0.08695853361866057,0.08695853361866057,0.08695853361866057,0.08695853361866057,0.12747130689751912
0.5184937543098517,0.39904728700328157,0.39123608864090914,0.39123608864090914,0.39123608864090914,0.39904728700328157,0.39904728700328157,0.39904728700328157,0.39904728700328157,0.39904728700328157,0.5261574735567932,0.5261574735567932,0.5261574735567932
0.27065214074417887,0.27065214074417887,0.27065214074417887,0.27065214074417887,0.27065214074417887,0.27065214074417887,0.27065214074417887,0.27065214074417887,0.27065214074417887,0.27065214074417887,0.27065214074417887,0.27065214074417887,0.27065214074417887
0.06650428180164014,0.06650428180164014,0.005895475346178007,0.005895475346178007,0.005895475346178007,0.06650428180164014,0.005895475346178007,0.005895475346178007,0.005895475346178007,0.005895475346178007,0.005895475346178007,0.005895475346178007,0.005895475346178007
0.6699964703641546,0.6354450133613517,0.41256392443233475,0.41256392443233475,0.41256392443233475,0.6354450133613517,0.6354450133613517,0.6354450133613517,0.42324501392437225,0.42324501392437225,0.5119839203703676,0.5119839203703676,0.5119839203703676
0.03107859299749971,0.03107859299749971,0.09213029937462784,0.09213029937462784,0.09213029937462784,0.03107859299749971,0.03107859299749971,0.03107859299749971,0.03107859299749971,0.03107859299749971,0.03107859299749971,0.03107859299749971,0.03107859299749971
0.8695203177761618,0.24288221062638166,0.3086869943067436,0.3086869943067436,0.3086869943067436,0.24288221062638166,0.24288221062638166,0.24288221062638166,0.4232007575763181,0.4232007575763181,0.4232007575763181,0.4102712061115033,0.4102712061115033
0.99587029002937,0.20521952778642077,0.22268743564178275,0.22268743564178275,0.22268743564178275,0.23203076272021878,0.23203076272021878,0.5187146099147832,0.4247970349982507,0.29096480114870377,0.3065311053789262,0.32343345164573056,0.32343345164573056
0.22663648481716836,0.11081494153605083,0.14723926960952552,0.14723926960952552,0.1512317291891323,0.11081494153605083,0.170318172028193,0.17038520059009551,0.17887741479824237,0.17610449696336297,0.17887936595232312,0.15025907714128403,0.15025907714128403
0.5376677818069778,0.5376677818069778,0.3572300154903858,0.3572300154903858,0.3572300154903858,0.46112386982802606,0.45040025966452474,0.45040025966452474,0.45040025966452474,0.4003428405935796,0.4003428405935796,0.4003428405935796,0.4003428405935796
0.5137710302315658,0.11010090359088946,0.14167486672795365,0.14167486672795365,0.14167486672795365,0.11010090359088946,0.11010090359088946,0.11010090359088946,0.11010090359088946,0.18780594898860525,0.18780594898860525,0.14167486672795365,0.14167486672795365
0.31071540419400523,0.31071540419400523,0.10932294682749519,0.10932294682749519,0.14017773677582507,0.31071540419400523,0.31071540419400523,0.15306058178816034,0.1235815670424404,0.1227588920224384,0.1227588920224384,0.10932294682749519,0.10932294682749519
0.6280615246563545,0.3644232728681503,0.5478712722006366,0.5478712722006366,0.5767071488398584,0.3644232728681503,0.3644232728681503,0.3644232728681503,0.5478712722006366,0.5478712722006366,0.5478712722006366,0.5478712722006366,0.5478712722006366
0.04838120100711696,0.04838120100711696,0.04838120100711696,0.44997760865941167,0.44997760865941167,0.04838120100711696,0.04838120100711696,0.04838120100711696,0.04838120100711696,0.04838120100711696,0.04838120100711696,0.04838120100711696,0.04838120100711696
0.08252193584731504,0.08252193584731504,0.26588445760176604,0.2805906012141444,0.363107066299966,0.08252193584731504,0.3785974603292151,0.36582708628351607,0.36582708628351607,0.3218406859811994,0.3218406859811994,0.284127604711727,0.3834947570135208
0.9865072304007976,0.9865072304007976,0.43182103259609145,0.3295747893723534,0.3295747893723534,0.9865072304007976,0.9865072304007976,0.4941510769607631,0.4941510769607631,0.37415834999529746,0.37415834999529746,0.4351645391031807,0.43182103259609145
0.29588222185209995,0.29588222185209995,0.46455672888003957,0.46455672888003957,0.5332233909319891,0.29588222185209995,0.5394957403373584,0.5394957403373584,0.5110219416602434,0.5110219416602434,0.5110219416602434,0.45304709138168414,0.6049206121386809
0.10213778084108682,0.10213778084108682,0.10213778084108682,0.10213778084108682,0.10213778084108682,0.10213778084108682,0.10213778084108682,0.10213778084108682,0.10213778084108682,0.10213778084108682,0.10213778084108682,0.10213778084108682,0.10213778084108682
0.7016971544955802,0.2754855056197554,0.2344996374329717,0.20194850563057093,0.20194850563057093,0.2754855056197554,0.3345596966056939,0.3345596966056939,0.2769626156019091,0.2769626156019091,0.3214680164060392,0.3214680164060392,0.32601132195472166
0.2747439488173424,0.2747439488173424,0.2655143603879213,0.2655143603879213,0.359974180283164,0.2747439488173424,0.2747439488173424,0.2747439488173424,0.3199378119771444,0.32706024198806016,0.32706024198806016,0.38338452895234165,0.38338452895234165
0.968069226420147,0.09242089103480021,0.14750143657800793,0.10669712226357196,0.10669712226357196,0.09242089103480021,0.09242089103480021,0.09242089103480021,0.09242089103480021,0.09242089103480021,0.14750143657800793,0.14750143657800793,0.14750143657800793
0.8002139277085256,0.15179447763350576,0.1850577847033858,0.20222479300219895,0.20222479300219895,0.15179447763350576,0.15179447763350576,0.2680647660303837,0.18925570739381656,0.20900164696797008,0.20900164696797008,0.1850577847033858,0.1850577847033858
0.32695505756520304,0.32695505756520304,0.1947452754752336,0.14954972368607214,0.14954972368607214,0.32695505756520304,0.2488209062810977,0.22169446163689052,0.2138891197137363,0.2138891197137363,0.2003468672840258,0.17550944914236163,0.1947452754752336
0.40300652878995313,0.40300652878995313,0.38861320774791325,0.34390473299182345,0.34390473299182345,0.40300652878995313,0.40300652878995313,0.40300652878995313,0.45849554585592517,0.45849554585592517,0.4407656758733915,0.4999159005947561,0.4999159005947561
0.900293083456202,0.900293083456202,0.34951705911043074,0.23592450733697898,0.23592450733697898,0.900293083456202,0.40988965709204583,0.36851997355463206,0.36851997355463206,0.4070636729170509,0.32463361451806905,0.32463361451806905,0.34951705911043074
0.1711387442889214,0.1711387442889214,0.17655598768020328,0.13650794387847462,0.20398376734224916,0.14544679517295492,0.2160937634776533,0.1948126850262632,0.1948126850262632,0.1948126850262632,0.21424381048292684,0.15887238920602514,0.17655598768020328
0.70531796270207,0.11026957437737764,0.15419719642825375,0.10487513716293609,0.10487513716293609,0.11026957437737764,0.11026957437737764,0.1336128775820519,0.13607117039883307,0.13607117039883307,0.13027337843031128,0.1438179541563908,0.15419719642825375
0.1353758909733454,0.1353758909733454,0.3494566514394326,0.3494566514394326,0.5016794299551902,0.1353758909733454,0.1353758909733454,0.49470853477302373,0.49470853477302373,0.49470853477302373,0.4543739420420042,0.3454206131262972,0.3454206131262972
0.8415584122695481,0.4511926235816644,0.6396162719389321,0.6396162719389321,0.6396162719389321,0.4511926235816644,0.4910648725780447,0.6396162719389321,0.6396162719389321,0.6396162719389321,0.6396162719389321,0.6396162719389321,0.6396162719389321
0.23161762444292944,0.23161762444292944,0.07239433130703007,0.07239433130703007,0.07239433130703007,0.23161762444292944,0.23161762444292944,0.091484409897238,0.08343829720617923,0.07239433130703007,0.07239433130703007,0.07239433130703007,0.07239433130703007
0.9744917245450295,0.4433116837127161,0.3306390781284158,0.21601268470180177,0.21601268470180177,0.4433116837127161,0.4433116837127161,0.3253956381944015,0.3253956381944015,0.3253956381944015,0.3162618646692316,0.2522885298816441,0.3306390781284158
0.6316192900310871,0.6316192900310871,0.2187805393290751,0.2187805393290751,0.2187805393290751,0.21506285614841805,0.21352118288921865,0.21352118288921865,0.2187805393290751,0.2187805393290751,0.2187805393290751,0.2187805393290751,0.2187805393290751
0.5925249163101474,0.2228922150161517,0.45637485084619295,0.29182581567254856,0.5111373529794567,0.2228922150161517,0.2228922150161517,0.3988074958280277,0.3988074958280277,0.3988074958280277,0.4155902368157715,0.4155902368157715,0.45637485084619295
0.2554272059979238,0.2554272059979238,0.13912097612557245,0.13912097612557245,0.13912097612557245,0.1365550771772774,0.16243960937319166,0.16243960937319166,0.16243960937319166,0.16243960937319166,0.17227441725745862,0.12486799685787153,0.12486799685787153
0.014730509135131298,0.014730509135131298,0.30907612855360805,0.30907612855360805,0.30907612855360805,0.014730509135131298,0.3899309320614225,0.3899309320614225,0.3370763003666534,0.3370763003666534,0.3370763003666534,0.3180685128847363,0.3180685128847363
0.47682796618114787,0.47682796618114787,0.06798360970611321,0.06798360970611321,0.06798360970611321,0.47682796618114787,0.47682796618114787,0.47682796618114787,0.06798360970611321,0.06798360970611321,0.06798360970611321,0.06798360970611321,0.06798360970611321
0.4299637220327317,0.29266072870300697,0.2608724948909058,0.2608724948909058,0.2608724948909058,0.29266072870300697,0.41206000159567907,0.41206000159567907,0.41206000159567907,0.3659640488830363,0.3659640488830363,0.3718562826575583,0.3644164164989938
0.2367926273735828,0.2367926273735828,0.3046872962172993,0.3046872962172993,0.3046872962172993,0.2367926273735828,0.35672839010411034,0.37156506627749536,0.29798383995434585,0.29798383995434585,0.3274691442092226,0.3046872962172993,0.3046872962172993
0.10985237761437494,0.10985237761437494,0.40639081941424765,0.40639081941424765,0.49478110178618046,0.10985237761437494,0.10985237761437494,0.10985237761437494,0.10985237761437494,0.10985237761437494,0.5660800204593956,0.5660800204593956,0.536931316595086
0.17573634625721124,0.17573634625721124,0.0,0.0,0.0,0.17573634625721124,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.549163216084608,0.549163216084608,0.3490206889789886,0.3430667689517195,0.3430667689517195,0.549163216084608,0.11027271390582005,0.11027271390582005,0.11027271390582005,0.2755409410085148,0.3490206889789886,0.3490206889789886,0.3490206889789886
0.3519446495691593,0.17920236332516004,0.22061614635047136,0.18018030903155519,0.18018030903155519,0.22246277963380154,0.22246277963380154,0.22246277963380154,0.2542993533245571,0.21843694403446987,0.21843694403446987,0.22231932163401516,0.22061614635047136
0.6886310718976685,0.6886310718976685,0.6886310718976685,0.6886310718976685,0.6886310718976685,0.6886310718976685,0.6886310718976685,0.6886310718976685,0.6886310718976685,0.6886310718976685,0.6886310718976685,0.6886310718976685,0.6886310718976685
0.5416149231863835,0.14018627649191148,0.1746070781394992,0.1746070781394992,0.1746070781394992,0.14018627649191148,0.14018627649191148,0.14018627649191148,0.14018627649191148,0.14018627649191148,0.14018627649191148,0.2652266558814312,0.2652266558814312
0.9235531611999465,0.18463728906010357,0.30472203833207323,0.32014486850580026,0.32014486850580026,0.18463728906010357,0.18463728906010357,0.3855633988527797,0.3855633988527797,0.391306748822643,0.4362846395699868,0.4362846395699868,0.4136297777192632
0.6666317525916856,0.6666317525916856,0.11250500510943545,0.10867166183804772,0.10867166183804772,0.6666317525916856,0.6666317525916856,0.14095370233549154,0.14095370233549154,0.14095370233549154,0.14095370233549154,0.14095370233549154,0.14095370233549154
0.2656581584187042,0.2656581584187042,0.4703952011502847,0.4703952011502847,0.4703952011502847,0.2656581584187042,0.2656581584187042,0.2656581584187042,0.2656581584187042,0.4703952011502847,0.4703952011502847,0.4703952011502847,0.4703952011502847
0.3861851453943469,0.3861851453943469,0.233044822263417,0.233044822263417,0.24057829264201602,0.3861851453943469,0.13387531947728104,0.16088973298936451,0.16088973298936451,0.16088973298936451,0.16088973298936451,0.16088973298936451,0.233044822263417
0.3995583082350714,0.3995583082350714,0.29153687895662556,0.29153687895662556,0.30899569114739794,0.3995583082350714,0.2796669528654497,0.2796669528654497,0.4508064272280072,0.4508064272280072,0.36499373691396486,0.36499373691396486,0.40054436341700406
0.7286357462941011,0.10180299113086654,0.14203969196860855,0.10839053419355582,0.10839053419355582,0.10180299113086654,0.10180299113086654,0.10180299113086654,0.1416556799919211,0.1416556799919211,0.14759701574874878,0.14759701574874878,0.14203969196860855
0.9028472813884334,0.9028472813884334,0.06475156537700218,0.06475156537700218,0.06475156537700218,0.9028472813884334,0.0825266411605763,0.0825266411605763,0.0825266411605763,0.0733452782371739,0.0733452782371739,0.0733452782371739,0.0733452782371739
0.16107031951828188,0.09451246527874681,0.20880304732067367,0.2146037027619208,0.2146037027619208,0.09451246527874681,0.09451246527874681,0.34153868469477505,0.25820631761223073,0.25820631761223073,0.25820631761223073,0.22851474483110223,0.2742147483966825
