nullinfluenceability0,influenceability1,influenceability2,influenceability3,influenceability4,influenceability5,influenceability6,influenceability7,influenceability8,influenceability9,influenceability10,influenceability11,influenceability12
0.5711374615514293,0.5711374615514293,0.5879303147866134,0.588517656583155,0.588517656583155,0.5717080273043817,0.5745722902411161,0.5751462873844947,0.579183830434074,0.5844173842503684,0.583832966866118,0.5844167998329841,0.5855856322632321
0.4742995121759114,0.47906390779138247,0.4936432141521287,0.49562025522233777,0.494629015702638,0.48002203464835835,0.4824269498445675,0.4843590697762809,0.4867852267761595,0.4906931658707935,0.4931510503896483,0.4931510503896483,0.49265789933925863
0.6180545899904725,0.6230157438769046,0.6387762891565344,0.6387762891565344,0.6387756503802452,0.6242623983804023,0.6236381359820219,0.626136432849942,0.6286441092603728,0.6324247837344735,0.6324247837344735,0.6336896320364604,0.6355926026351556
0.9021489404189287,0.9084820512534574,0.9093887145245536,0.9093887145245536,0.9093887145245536,0.9093896239141775,0.9093896239141775,0.9093896239141775,0.9093896239141775,0.9093896239141775,0.9093896239141775,0.9093887145245536,0.9093887145245536
0.8851424671895565,0.8869136372664027,0.9111714884989311,0.9111714884989311,0.9111714884989311,0.8949278635053506,0.9048214389952399,0.9084452488538882,0.910262137533797,0.910262137533797,0.910262137533797,0.910262137533797,0.910262137533797
0.37740146243457817,0.3811925054922586,0.39357928016640814,0.39357928016640814,0.39357928016640814,0.3846369930401354,0.38772449266199893,0.38927732925317005,0.3920104590201959,0.39161844856117567,0.39161844856117567,0.39201006700973684,0.39436762104086887
0.49392177387817,0.49392177387817,0.49392177387817,0.49392177387817,0.49392177387817,0.49392177387817,0.49392177387817,0.49392177387817,0.49392177387817,0.49392177387817,0.49392177387817,0.49392177387817,0.49392177387817
0.6739463188098318,0.6739463188098318,0.6868637650326607,0.6875499412470645,0.6868623913058174,0.6759695043089837,0.6759695043089837,0.6759695043089837,0.6759695043089837,0.6786767621703585,0.6807141484510038,0.6820762574620542,0.6848079728697767
0.1880383511946514,0.1884146159353919,0.19985926783928054,0.20005892704799272,0.20146354778386535,0.19011714625557583,0.19221892273958693,0.19395582909609516,0.19610004285355942,0.19787201933792106,0.1990620244324248,0.1990620244324248,0.1990620244324248
0.3715655251081911,0.37417392550348205,0.39138559314181287,0.39334604553282765,0.39334525884113,0.37529719487837276,0.37529719487837276,0.3775546150171418,0.3817285437074355,0.38517787494171946,0.3871072328412626,0.387881058650897,0.3902141709821239
0.35312884961103663,0.35312884961103663,0.3671643310566645,0.37122339343994454,0.3723378053234904,0.35312884961103663,0.35489802868064235,0.3545431306519617,0.35667535800330136,0.3581038428103198,0.36170103895910277,0.36206237793532187,0.3638763140712123
0.648924739620836,0.648924739620836,0.6733702040365829,0.6753916600403396,0.6753916600403396,0.648924739620836,0.648924739620836,0.6489240906960964,0.6560980538056616,0.6620266110148371,0.6653427056162274,0.6693447553073474,0.6726975065300528
0.44794791858218463,0.45244760927227484,0.47090105100051133,0.47137148067955975,0.47137148067955975,0.45653596393232376,0.45699204290375617,0.45699204290375617,0.460660800647757,0.4634312211520974,0.46435808266707573,0.46621830300413675,0.47137242342393526
0.8696676334031033,0.8766493739263763,0.888999893229015,0.888999893229015,0.888999893229015,0.8845708514182907,0.8898906729027,0.889889783012027,0.889889783012027,0.889889783012027,0.889889783012027,0.889889783012027,0.888999893229015
0.2082004597982649,0.20987169489143206,0.21669143388851686,0.2190869935158494,0.21952516706448802,0.20987169489143206,0.20987148501973715,0.21092294325945043,0.2115561335126364,0.21176726611098154,0.2121910124104696,0.2136805992619071,0.21475092645094265
0.4445730813502192,0.4463540428928451,0.45309279965373833,0.4539989843464071,0.4567293405942458,0.4472467500854763,0.44679950333539087,0.44679905653588753,0.4472458555924234,0.4476926537549144,0.4503855340278214,0.452188875900021,0.45173668702412095
0.9595002429943844,0.9691385382770293,1.019818642517028,1.019818642517028,1.019818642517028,0.9778957556387714,0.9887065548933155,0.9976405904993838,1.0086696721677344,1.0177840961809141,1.017783078396818,1.019818642517028,1.019818642517028
0.7264358830592124,0.7278887533717326,0.7403593903057865,0.7403586499463962,0.7403586499463962,0.7300746040259967,0.7293445294219707,0.7293445294219707,0.7293445294219707,0.7315347517731694,0.7344645484503602,0.7359342120118094,0.7381434850421918
0.5305651939762045,0.5305651939762045,0.549450865841745,0.5516514165566917,0.5538607804772407,0.5305651939762045,0.5305651939762045,0.5342903107914742,0.540196978511738,0.5401964383147594,0.540195898118321,0.5434446438123394,0.5456205939869488
0.2289943223585849,0.2312945978541421,0.23714617465568652,0.23857237507010895,0.23881094744517906,0.2315256609261038,0.2315256609261038,0.2315256609261038,0.2315256609261038,0.2315256609261038,0.23175695482984332,0.2340849813006711,0.23596399269148222
0.9963084950173726,1.0063165336163178,1.0999362213948578,1.1120961981753419,1.1221451929783992,1.0154096944715865,1.0266352165221242,1.0359119787054616,1.0473641568978571,1.0568282275302754,1.067444194117405,1.07816679936505,1.0900861115858465
0.7242572086926511,0.7242572086926511,0.7235329514839585,0.7235329514839585,0.7235329514839585,0.7235329514839585,0.7235329514839585,0.7235329514839585,0.7235329514839585,0.7235329514839585,0.7235329514839585,0.7235329514839585,0.7235329514839585
0.3312658351419746,0.3345934402775253,0.34374485881095584,0.3444323478407442,0.34512121184721656,0.3369422956015695,0.3369422956015695,0.3369422956015695,0.3369422956015695,0.3369422956015695,0.34032692146480564,0.3410075746267411,0.3423736523350671
0.4629949448663378,0.4676457847442592,0.4852594282140964,0.4847741687858823,0.48574371615342093,0.46858060679691316,0.4695177670728771,0.4737603691148585,0.47708618017796117,0.4789969103271865,0.47995490318936807,0.4818766406971172,0.4823585173378143
0.7004415386415337,0.7004415386415337,0.7188803371667857,0.726827678146983,0.726100850468836,0.7004415386415337,0.7004415386415337,0.7046547085158041,0.7053586578649568,0.7053586578649568,0.7060633104588052,0.7110206056984794,0.7188810560478418
0.3283191840415699,0.3283191840415699,0.3406865238577305,0.34445286970483824,0.34756537481297667,0.33095494885993065,0.3329453165557389,0.3342790968259754,0.33461270669638415,0.3366254088244382,0.3366250721990294,0.3369613603095311,0.3376356199915105
0.3853559448072824,0.38922689159660684,0.40510223031754505,0.4075381132635794,0.4087615418632975,0.3927439785332243,0.39708582814845256,0.3966887423203041,0.39708503397719336,0.39708503397719336,0.39708503397719336,0.39987298191262977,0.4030827815491402
0.5730950283903855,0.5788518368424648,0.5870051273149808,0.5887673155314085,0.5887673155314085,0.5794301092486185,0.5794301092486185,0.5794301092486185,0.5829148100376532,0.5829148100376532,0.5823318952276155,0.5817495633323879,0.584079470330623
0.39205580613057,0.3959940538322789,0.4052007823814125,0.4068236115128225,0.4076376655594597,0.3995722894161531,0.403182455054928,0.40358483033911147,0.4039880111810354,0.4039880111810354,0.4039880111810354,0.4039880111810354,0.4039880111810354
0.32422187284751036,0.3274787205350568,0.34083554588457954,0.3408352050490337,0.3408345233789644,0.3294481821450521,0.3327575287377483,0.3357643537610243,0.3360997820146672,0.3360997820146672,0.337109089996157,0.33879767111180464,0.33879767111180464
0.8454813034310704,0.848868304915386,0.8531185842550689,0.8522654656708138,0.8573918595049222,0.8531202904947968,0.8531202904947968,0.8531202904947968,0.8531202904947968,0.8539725568118808,0.8531185842550689,0.8531185842550689,0.8531185842550689
0.8277406269976311,0.8318867839328193,0.8360537089888059,0.8452964209668237,0.8444511245458568,0.8318867839328193,0.8318867839328193,0.8318867839328193,0.8327178379980815,0.8327178379980815,0.8327178379980815,0.8327178379980815,0.8327178379980815
0.48333595853361727,0.48333595853361727,0.4950694155511799,0.49804676994726954,0.4975487231773223,0.48333595853361727,0.4862427477549351,0.4862427477549351,0.48624226151218736,0.48624226151218736,0.48624226151218736,0.48624226151218736,0.4906359874928892
0.5674214978884611,0.5708339787206552,0.5759880506419441,0.5800315028931718,0.5794503124879153,0.5708334078866766,0.5714042412945632,0.5719745015851387,0.5719739296106372,0.5731184494437881,0.5742641109311803,0.5759880506419441,0.5759880506419441
0.5686523288422759,0.5732169284050879,0.5778158569586771,0.5795504590039013,0.5818715585893119,0.5732169284050879,0.5732169284050879,0.574363361114891,0.574363361114891,0.5755120866878197,0.5760875987745075,0.5778164347751119,0.578394251209887
0.2723344298625071,0.2723344298625071,0.28628987579686255,0.2874364667479964,0.2877236154908412,0.27479526668118537,0.27479499188591866,0.27479499188591866,0.27479499188591866,0.2750697868778046,0.27783289595320054,0.2806237607914128,0.283726102862618
